k,N,i,err logdet,err linsolve,niter,err trace noise,err trace l
0,100,99,0.0014622753395853,5.577430657484013e-14,92,0.0009780398199981,0.0145348428035869
10,1,0,0.0096381263144907,5.718030912598934e-14,39,0.0403414259533202,0.0796443874779269
10,1,1,0.0079880367166832,5.718030912598934e-14,39,0.0124171113916407,0.3613161641766653
10,1,2,0.0154477533839233,5.718030912598934e-14,39,0.0248665126867594,0.2544646223734346
10,1,3,0.0101538987071336,5.718030912598934e-14,39,0.0479867894804647,0.1335159342373378
10,1,4,0.0110515849008741,5.718030912598934e-14,39,0.003951413546938,0.2480938777243822
10,1,5,0.0203619550550541,5.718030912598934e-14,39,0.0187259505503015,0.0126040399830032
10,1,6,0.0072543172639051,5.718030912598934e-14,39,0.0514993257858799,0.1002815272174741
10,1,7,0.022331907973821,5.718030912598934e-14,39,0.0263917468102552,0.4282900536375096
10,1,8,0.0051899903751377,5.718030912598934e-14,39,0.0283314461615649,0.3309233644490523
10,1,9,0.0120169971925313,5.718030912598934e-14,39,0.0402357993981328,0.6264061470044182
10,1,10,0.00638010659904,5.718030912598934e-14,39,0.0414886686074523,0.0870266235393514
10,1,11,0.0143873620784763,5.718030912598934e-14,39,0.0909787922178607,0.3878442072156471
10,1,12,0.0050937001142852,5.718030912598934e-14,39,0.005119582333928,0.6760668412384443
10,1,13,0.0066538742363768,5.718030912598934e-14,39,0.0034469756389923,0.0340886500221136
10,1,14,0.0063188833603022,5.718030912598934e-14,39,0.0141432381533509,0.5977132601995032
10,1,15,0.0103625934717569,5.718030912598934e-14,39,0.0771373673327847,1.1732562888012283
10,1,16,0.0006971249760578,5.718030912598934e-14,39,0.0131066160425935,0.3317538255179474
10,1,17,0.0089254942176681,5.718030912598934e-14,39,0.0214166731711114,0.2735084869456504
10,1,18,0.0118475676393868,5.718030912598934e-14,39,0.0631679802404874,0.7705850875891934
10,1,19,0.0088367771001449,5.718030912598934e-14,39,0.066452629553038,0.1366023533560447
10,1,20,0.0023865404595611,5.718030912598934e-14,39,0.0107736577629978,0.1239558304416268
10,1,21,0.0058411964993613,5.718030912598934e-14,39,0.0521110895556596,0.163882470525567
10,1,22,0.0003025712766081,5.718030912598934e-14,39,0.0260678377793292,0.5407216118166622
10,1,23,0.0018206011933865,5.718030912598934e-14,39,0.1050915578364464,0.2073496638406411
10,1,24,0.0068105568214556,5.718030912598934e-14,39,0.0308700710833421,0.2717185830871913
10,1,25,0.010499137418502,5.718030912598934e-14,39,0.0454612570796481,0.0427219628834319
10,1,26,0.0070512262773571,5.718030912598934e-14,39,0.0092823617327994,0.0759122036396841
10,1,27,0.0100482246896025,5.718030912598934e-14,39,0.0463643771869634,0.1072165887245353
10,1,28,0.0085771808980026,5.718030912598934e-14,39,0.054747679328259,0.4441652199610366
10,1,29,0.0073051931265408,5.718030912598934e-14,39,0.0964486138007115,0.2171857336063449
10,1,30,0.0099926039241493,5.718030912598934e-14,39,0.0148085941670873,0.6127893820572624
10,1,31,0.0059846206765323,5.718030912598934e-14,39,0.033117803487489,0.346861122383618
10,1,32,0.0641449392455276,5.718030912598934e-14,39,0.0457678707667522,0.3222535385787736
10,1,33,0.0039874090419741,5.718030912598934e-14,39,0.0809309237731807,0.3288926139314318
10,1,34,0.014301011190599,5.718030912598934e-14,39,0.0481957647761194,0.5948907376183074
10,1,35,0.0019010098936267,5.718030912598934e-14,39,0.0254052576640867,0.0894634675452205
10,1,36,0.0204898869984552,5.718030912598934e-14,39,0.0234174026552412,0.0051280496191575
10,1,37,0.0113856220116018,5.718030912598934e-14,39,0.0458364638336314,0.2407869420534339
10,1,38,0.012763378531119,5.718030912598934e-14,39,0.0088040935407635,0.1724485664397527
10,1,39,0.014748114641458,5.718030912598934e-14,39,0.0390870892148258,0.8277893720145726
10,1,40,0.0098953812714749,5.718030912598934e-14,39,0.0666145436561753,0.0067627776443465
10,1,41,0.0094337595433721,5.718030912598934e-14,39,0.0227854628446535,0.3436390450258148
10,1,42,0.0196144715930557,5.718030912598934e-14,39,0.0075986278627683,0.8138281815476962
10,1,43,0.0126780426629545,5.718030912598934e-14,39,0.0228785638425465,0.4175954510058541
10,1,44,0.0145999993733319,5.718030912598934e-14,39,0.0189758654526713,0.5758910987962481
10,1,45,0.0016081928180594,5.718030912598934e-14,39,0.0022337855721869,0.3604411953544086
10,1,46,0.004474682224261,5.718030912598934e-14,39,0.0825694887645398,0.2291663834735026
10,1,47,0.0136240998982875,5.718030912598934e-14,39,0.037035860562881,0.2615184314090123
10,1,48,0.0049467109321319,5.718030912598934e-14,39,0.0426842951627743,0.2635807531366036
10,1,49,0.0034278268646617,5.718030912598934e-14,39,0.0384740885645445,0.2081647888753239
10,1,50,0.0023783511995438,5.718030912598934e-14,39,0.0011538849277985,0.1267072969435713
10,1,51,0.0083646346156167,5.718030912598934e-14,39,0.0139403612365431,0.0590994820097506
10,1,52,0.0029513714337666,5.718030912598934e-14,39,0.0119729543569891,0.248135742335179
10,1,53,0.0223898556239468,5.718030912598934e-14,39,0.029820546863983,0.3684942926397404
10,1,54,0.0103923855578108,5.718030912598934e-14,39,0.0493096861748031,0.3852152782736749
10,1,55,0.0111632785744622,5.718030912598934e-14,39,0.0390375334862153,0.2358688818781308
10,1,56,0.0301356256138538,5.718030912598934e-14,39,0.0744633615167107,0.3464570342630109
10,1,57,0.010369872891353,5.718030912598934e-14,39,0.0231675735595068,0.1970944967097093
10,1,58,0.0014916983474746,5.718030912598934e-14,39,0.0140479538213793,0.8886872496941544
10,1,59,0.0162692012206108,5.718030912598934e-14,39,0.0254680422927315,0.4321184106293605
10,1,60,0.0063821095788066,5.718030912598934e-14,39,0.0099587352252746,0.0619624593528472
10,1,61,0.0060802348439128,5.718030912598934e-14,39,0.0226153455927277,0.0978665803733691
10,1,62,0.0085885477637734,5.718030912598934e-14,39,0.015179282127758,0.1910718955323031
10,1,63,0.0009019231346856,5.718030912598934e-14,39,0.0571625707659036,0.1515304375713493
10,1,64,0.0004675336532321,5.718030912598934e-14,39,0.0116069558474082,0.0829561161744306
10,1,65,0.0046564483529235,5.718030912598934e-14,39,0.0502528258112483,0.0489098265342628
10,1,66,0.0007521465826706,5.718030912598934e-14,39,0.0298005167083014,0.2128071259692139
10,1,67,0.0007701765701551,5.718030912598934e-14,39,0.0407022033980235,0.2674007907247686
10,1,68,0.0059123713401511,5.718030912598934e-14,39,0.0150175114247009,0.1568618805694907
10,1,69,0.0059021013839987,5.718030912598934e-14,39,0.0125446325579729,0.2671402241180976
10,1,70,0.0015070635603204,5.718030912598934e-14,39,0.0310413767932436,0.4165240842069265
10,1,71,0.0126317454338943,5.718030912598934e-14,39,0.0278098545473596,0.2048974186717005
10,1,72,0.0040722126330779,5.718030912598934e-14,39,0.02191812396192,0.5052250429516746
10,1,73,8.90739208320773e-05,5.718030912598934e-14,39,0.0373665152103781,0.5211909416499312
10,1,74,0.0074700712404055,5.718030912598934e-14,39,0.0353926295011717,0.5013519359074835
10,1,75,0.0045023513926657,5.718030912598934e-14,39,0.0613362489157382,0.010582288597132
10,1,76,0.0028799306014688,5.718030912598934e-14,39,0.0231294716749199,0.3526140090610267
10,1,77,0.0198316259473479,5.718030912598934e-14,39,0.0604462651608332,0.1242536346113179
10,1,78,0.0111726736476169,5.718030912598934e-14,39,0.0090593295839845,0.1858845877709325
10,1,79,0.0147514025135295,5.718030912598934e-14,39,0.0285313636997834,0.2536671843760026
10,1,80,0.011282460832828,5.718030912598934e-14,39,0.0212388970363143,0.6914204674677223
10,1,81,0.0090783719788507,5.718030912598934e-14,39,0.0163421547583583,0.3001474120872532
10,1,82,0.0073620797712024,5.718030912598934e-14,39,0.0804451912084202,0.448625283451996
10,1,83,0.0036055072051665,5.718030912598934e-14,39,0.0029854443559649,0.0111547335467926
10,1,84,0.0001491939647356,5.718030912598934e-14,39,0.0429222965279657,0.1644549037276531
10,1,85,0.0041003854631859,5.718030912598934e-14,39,0.0311687440881845,0.4102149411453647
10,1,86,0.0034413141005276,5.718030912598934e-14,39,0.06967411884415,0.9140392128227453
10,1,87,0.0029881983218461,5.718030912598934e-14,39,0.0552542730316542,0.1220891098807298
10,1,88,0.0119556845215936,5.718030912598934e-14,39,0.0637059651541989,0.2699163289242137
10,1,89,0.0061776401071079,5.718030912598934e-14,39,0.0247416032366055,0.2980867689937831
10,1,90,0.0004708603606323,5.718030912598934e-14,39,0.0146171886836164,0.2819103874360659
10,1,91,0.0040440647229809,5.718030912598934e-14,39,0.0226855752786967,0.0900604491467223
10,1,92,0.0005653107808409,5.718030912598934e-14,39,0.0499334889335338,0.7685932490219319
10,1,93,0.0042978023917459,5.718030912598934e-14,39,0.0115559844781126,0.6071929459032798
10,1,94,0.0026162712792183,5.718030912598934e-14,39,0.0077480678524945,0.1136997271953658
10,1,95,0.0029429693550115,5.718030912598934e-14,39,0.0435998956415716,0.0909707030421969
10,1,96,0.0004449783664188,5.718030912598934e-14,39,0.0151363298204182,0.0866380529016231
10,1,97,0.1039130521882412,5.718030912598934e-14,39,0.0707112295877247,0.048721698944369
10,1,98,0.0256927962253436,5.718030912598934e-14,39,0.0094572911330594,0.6051205628782976
10,1,99,0.0111026372048121,5.718030912598934e-14,39,0.052875824582467,0.3369887024339186
10,10,0,0.001472919266464,5.6294424813287344e-14,39,0.0122517672098399,0.0398204414488065
10,10,1,0.0003397982942938,5.6294424813287344e-14,39,0.0139414272736133,0.1061960893874113
10,10,2,0.0017941189231838,5.717697235619481e-14,38,0.0185728376007093,0.0189998911609713
10,10,3,0.0015420181179843,5.717697235619481e-14,38,0.0146498425807604,0.1296360288255457
10,10,4,0.0005004028042541,5.717697235619481e-14,38,0.011392065772869,0.0415775486731426
10,10,5,0.0048875825671897,5.717697235619481e-14,38,0.0113518998126563,0.1172120438838779
10,10,6,0.0015852040347889,5.6294424813287344e-14,39,0.0219778786028992,0.0253801996521991
10,10,7,0.0043861422874428,5.6294424813287344e-14,39,0.0050295057091372,0.1162270778533968
10,10,8,0.0016926303689453,5.717697235619481e-14,38,0.0001840308419888,0.0832778283947304
10,10,9,0.006033251257863,5.6294424813287344e-14,39,0.0031541465765606,0.085901340270402
10,10,10,0.0024624097333199,5.717697235619481e-14,38,0.0038294296329502,0.1676955599765384
10,10,11,0.0002169938473391,5.717697235619481e-14,38,0.0150727138075521,0.1162741624088751
10,10,12,0.0041265586964893,5.717697235619481e-14,38,0.0103912286033652,0.1784565237665402
10,10,13,0.0011311849575484,5.717697235619481e-14,38,0.0207250935828554,0.0614142301282769
10,10,14,0.0028825854194463,5.717697235619481e-14,38,0.0009721013017127,0.1628740231920632
10,10,15,0.0025210137097267,5.717697235619481e-14,38,0.0168128060491242,0.1070508094383707
10,10,16,0.003232049942934,5.717697235619481e-14,38,0.0073225005961131,0.0356646974870419
10,10,17,0.0091035829866699,5.717697235619481e-14,38,0.0112644827015961,0.0796843709694613
10,10,18,0.0004910288151184,5.717697235619481e-14,38,0.0100207441555101,0.0328970210170754
10,10,19,0.0003098022059386,5.717697235619481e-14,38,0.0044173711177692,0.0974964001743418
10,10,20,0.0035522731328015,5.717697235619481e-14,38,0.0105996633567372,0.1005927207165302
10,10,21,0.0019605561799277,5.717697235619481e-14,38,0.0029483670145297,0.1827105477381536
10,10,22,0.001452733832725,5.717697235619481e-14,38,0.012873072636088,0.1626012611774542
10,10,23,0.0007232643895727,5.717697235619481e-14,38,0.0027375321533737,0.0384290738882207
10,10,24,0.0049006387596828,5.717697235619481e-14,38,0.0045687416648698,0.0664168805627748
10,10,25,0.0026292117426199,5.717697235619481e-14,38,0.0048767327846113,0.0862151617105895
10,10,26,0.004337952248005,5.717697235619481e-14,38,0.0010364650217373,0.0804887848336936
10,10,27,0.0004965218760418,5.717697235619481e-14,38,0.020929660587571,0.0063292848299475
10,10,28,0.0004147327046571,5.717697235619481e-14,38,0.0107599684261423,0.0685650326218267
10,10,29,0.0079691643843509,5.717697235619481e-14,38,0.0140251720051522,0.1413567868080963
10,10,30,0.0005320553924563,5.717697235619481e-14,38,0.0072375938799665,0.0402604623210705
10,10,31,0.0242348313224538,5.717697235619481e-14,38,0.0153823885938736,0.2488045735321012
10,10,32,0.0003566616340268,5.717697235619481e-14,38,0.0109858546600604,0.2365048716219004
10,10,33,0.0017081978885045,5.717697235619481e-14,38,0.0166459258423087,0.0727042970748995
10,10,34,0.000210167111393,5.717697235619481e-14,38,0.0169302067752925,0.2174891096081106
10,10,35,0.000177267097681,5.717697235619481e-14,38,0.007346738542261,0.1411681937853832
10,10,36,0.0009014813238767,5.717697235619481e-14,38,0.0158279200921082,0.044883544069874
10,10,37,0.0024947924213308,5.717697235619481e-14,38,0.0176282166105725,0.0291217164387329
10,10,38,0.0042742385066962,5.717697235619481e-14,38,0.0200773495132314,0.0963326124573992
10,10,39,0.0039358531542203,5.717697235619481e-14,38,0.0058302167246317,0.0580617705923623
10,10,40,0.0051223414915908,5.717697235619481e-14,38,0.0018682129919561,0.1757394138812885
10,10,41,0.0032711136838423,5.717697235619481e-14,38,0.0156760268775269,0.0020900432158201
10,10,42,0.0028675803710005,5.717697235619481e-14,38,0.0118581463444682,0.1872377295890624
10,10,43,0.0066214315087518,5.717697235619481e-14,38,0.0115187345569907,0.1100985794083286
10,10,44,0.0014908118852277,5.717697235619481e-14,38,0.0107049743711941,0.0022189630242499
10,10,45,0.0019443989753432,5.6294424813287344e-14,39,0.0046278811749386,0.0437075024425976
10,10,46,0.0020182678129592,5.717697235619481e-14,38,0.0069550475681177,0.0887816222028137
10,10,47,0.0042731335910799,5.717697235619481e-14,38,0.0087849610774518,0.0596784101261662
10,10,48,0.002681056426306,5.717697235619481e-14,38,0.0204789093563857,0.2373535007721391
10,10,49,0.0027491456749589,5.717697235619481e-14,38,0.0120270665638339,0.2904862399974129
10,10,50,0.0042212410230622,5.6294424813287344e-14,39,0.0116212560373791,0.0424756077808269
10,10,51,0.0005321110263745,5.717697235619481e-14,38,0.0035563528728558,0.01039192349433
10,10,52,0.0003922457822381,5.717697235619481e-14,38,0.0096422715403545,0.0249197821196269
10,10,53,0.0050053427903401,5.717697235619481e-14,38,0.0178021349934144,0.1099952253780907
10,10,54,0.0043379819394947,5.717697235619481e-14,38,0.0253858627090031,0.005043852741276
10,10,55,0.0031898689260312,5.717697235619481e-14,38,0.0113228325092603,0.0331055146605569
10,10,56,0.0010521498139349,5.6294424813287344e-14,39,0.0172819762901437,0.0352870723434216
10,10,57,0.0025104154412524,5.717697235619481e-14,38,0.0098290716450997,0.1405662045608411
10,10,58,0.00057328586211,5.717697235619481e-14,38,0.0100310613481067,0.0706186713199346
10,10,59,0.0068157852608168,5.717697235619481e-14,38,0.0107219653826753,0.0535235712358098
10,10,60,0.000466090645399,5.717697235619481e-14,38,0.0027026653444208,0.0904604250443468
10,10,61,9.51751712978548e-05,5.717697235619481e-14,38,0.0011677631976081,0.1214528316450133
10,10,62,0.0036810828362221,5.717697235619481e-14,38,0.0187938341405463,0.1309036643748618
10,10,63,0.0016525728790084,5.717697235619481e-14,38,0.0143174146330691,0.0357855699049935
10,10,64,0.0008917714120712,5.717697235619481e-14,38,0.0028261102508813,0.1111578396549468
10,10,65,0.0057492641806186,5.717697235619481e-14,38,0.0125753630076038,0.0465470376559417
10,10,66,0.0046375635763015,5.717697235619481e-14,38,0.0056565741725231,0.0809796570180948
10,10,67,0.0002405320792304,5.717697235619481e-14,38,0.0102511534993618,0.1177476151019624
10,10,68,0.0020565497228851,5.717697235619481e-14,38,0.0182852526855528,0.18608346327945
10,10,69,0.0032265882927211,5.6294424813287344e-14,39,0.0058103190807602,0.0827730703573563
10,10,70,0.0027072366628402,5.717697235619481e-14,38,0.0213317099144193,0.0965552562095534
10,10,71,0.0027775183110536,5.717697235619481e-14,38,0.0061512875679995,0.2197822933413075
10,10,72,0.0079291206769688,5.717697235619481e-14,38,0.0096274258325028,0.2371383005093189
10,10,73,0.0026147572000017,5.717697235619481e-14,38,0.0094917800739166,0.0424358681771447
10,10,74,0.0005206705916282,5.717697235619481e-14,38,0.0199969978209102,0.0374478508536839
10,10,75,0.0001361308491674,5.717697235619481e-14,38,0.0090410506538963,0.0461792144909786
10,10,76,0.0003254732721016,5.717697235619481e-14,38,0.02907363858859,0.0074277492817325
10,10,77,0.0050167470639459,5.6294424813287344e-14,39,0.0084082128177233,0.0708104667023206
10,10,78,0.0062852123890969,5.717697235619481e-14,38,0.0189450316302462,0.1318135905873691
10,10,79,0.0026346301978089,5.6294424813287344e-14,39,0.0302208953074547,0.0497441792792946
10,10,80,0.0031474573795741,5.6294424813287344e-14,39,0.0104082174053608,0.1120512518251859
10,10,81,0.00166859356014,5.717697235619481e-14,38,0.0009756743071641,0.0015777483756532
10,10,82,0.0042009393517812,5.717697235619481e-14,38,0.0050392630882858,0.2050493995674478
10,10,83,9.567802554307372e-05,5.717697235619481e-14,38,0.0024067883218254,0.1136931929768506
10,10,84,0.0002220636932689,5.717697235619481e-14,38,0.0191223738725554,0.1327846461241818
10,10,85,9.476643420140008e-06,5.717697235619481e-14,38,0.0115904861617193,0.1375605326032546
10,10,86,0.0023084064188846,5.717697235619481e-14,38,0.0064495792531316,0.0311183741904527
10,10,87,0.0023198977988883,5.717697235619481e-14,38,0.0091306487024077,0.0842055166025458
10,10,88,0.0049987268662799,5.717697235619481e-14,38,0.0178043991589762,0.0411985844714148
10,10,89,0.0033587207400163,5.6294424813287344e-14,39,0.0095639322438275,0.187079525790691
10,10,90,0.0011475396901166,5.717697235619481e-14,38,0.0075662283412903,0.1651151259023239
10,10,91,0.0056709459771928,5.717697235619481e-14,38,0.0063534044160912,0.0495772155286794
10,10,92,0.0007767073181832,5.717697235619481e-14,38,0.0229488771835192,0.0215452005237587
10,10,93,0.0062851625702816,5.717697235619481e-14,38,0.0011220005765581,0.1365341319929337
10,10,94,0.0005615630605058,5.717697235619481e-14,38,0.0008523264945011,0.03178013909453
10,10,95,0.0046357159627694,5.717697235619481e-14,38,0.0241079568992482,0.2866531088813627
10,10,96,0.0087830196252522,5.717697235619481e-14,38,0.0127789845423811,0.0899725389620967
10,10,97,0.0035938471536842,5.717697235619481e-14,38,0.0174562456523636,0.1015225929324222
10,10,98,0.0024882173452564,5.717697235619481e-14,38,0.0165547323990409,0.026142979794788
10,10,99,0.0032755592303397,5.6294424813287344e-14,39,0.0007919455603574,0.112720298322572
10,100,0,0.0002647886949489,5.698049397435138e-14,39,0.0027298687320982,0.008731539764837
10,100,1,0.0027764521474641,5.698049397435138e-14,39,0.0024806273838952,0.0631993781502354
10,100,2,0.0016704564488882,5.709388478771286e-14,38,0.0006427049433044,0.0095310195212066
10,100,3,0.0003306422968508,5.698049397435138e-14,39,0.0033170595796682,0.056978650450093
10,100,4,0.0002806856106648,5.698049397435138e-14,39,0.0012204771571059,0.0197059878396094
10,100,5,0.0017144970624408,5.698049397435138e-14,39,0.0079082021036447,0.0289260090020818
10,100,6,0.0012785193868233,5.698049397435138e-14,39,0.0086459487584734,0.0044681139818502
10,100,7,0.0009103988315363,5.698049397435138e-14,39,0.0071652635328577,0.0595515642239171
10,100,8,0.0020713406390289,5.698049397435138e-14,39,0.00224461672043,0.0455288491182969
10,100,9,0.00172628971605,5.698049397435138e-14,39,0.0010019819981804,0.025738650057328
10,100,10,0.001676202215345,5.698049397435138e-14,39,0.0102772510796821,0.0414224391030977
10,100,11,0.0018109079459245,5.698049397435138e-14,39,0.0018267098962595,0.0443505330949626
10,100,12,0.0024519239220987,5.698049397435138e-14,39,0.0025617233950048,0.0081564314298754
10,100,13,0.0003959607817358,5.698049397435138e-14,39,0.0054221575077797,0.0107490737931371
10,100,14,0.0014421641989276,5.698049397435138e-14,39,0.003932324767447,0.0458149696551063
10,100,15,0.0004423998931885,5.698049397435138e-14,39,0.0028608468158457,0.0041144061354428
10,100,16,0.0019734765737327,5.698049397435138e-14,39,0.0017067774350969,0.0388058195294176
10,100,17,0.0004730669819759,5.698049397435138e-14,39,0.0013739944745641,0.0054962770328401
10,100,18,0.0013696287909207,5.698049397435138e-14,39,0.0034851308564037,0.0004964979180957
10,100,19,0.0013458720984029,5.698049397435138e-14,39,0.0014175779481895,0.0052791127250568
10,100,20,0.0024001465357556,5.6706329287623353e-14,40,0.0038869630319061,0.0828377270325868
10,100,21,0.0011605620235281,5.709388478771286e-14,38,0.002733375370523,0.0046314857534432
10,100,22,0.0028727301197958,5.698049397435138e-14,39,0.003951641070227,0.039894230474127
10,100,23,0.0001792482630539,5.698049397435138e-14,39,0.003715338575836,0.0355711310908453
10,100,24,0.0004949225907968,5.698049397435138e-14,39,0.000998521502919,0.0323136674101568
10,100,25,0.0002444847401523,5.698049397435138e-14,39,0.0007092293432339,0.0736314764469708
10,100,26,0.0004634880617787,5.698049397435138e-14,39,0.0009852799258124,0.0264076008804698
10,100,27,7.330947468053155e-05,5.709388478771286e-14,38,0.0054246135191927,0.0657879799817512
10,100,28,0.0002109703076916,5.698049397435138e-14,39,0.0051176336968395,0.0091077643207998
10,100,29,0.0020279614699311,5.698049397435138e-14,39,0.0054472286384571,0.1646315300444615
10,100,30,0.0007143625709407,5.698049397435138e-14,39,0.0032882405665333,0.0063356142086148
10,100,31,0.0004204135398436,5.698049397435138e-14,39,0.000531543499343,0.0114682567574467
10,100,32,0.0017246492491939,5.698049397435138e-14,39,0.0051474356261278,0.0237318391939082
10,100,33,0.0008770304813091,5.698049397435138e-14,39,0.0033420303753621,0.054173928164197
10,100,34,0.0002153669497889,5.698049397435138e-14,39,0.0092844081317539,0.0744324350729837
10,100,35,0.0022335044538696,5.709388478771286e-14,38,0.0025318224278933,0.0159205025240373
10,100,36,0.0013142915152885,5.698049397435138e-14,39,0.0025990476429999,0.0215920759836678
10,100,37,0.00045619633213,5.709388478771286e-14,38,0.0046004104324458,0.0079183515716183
10,100,38,0.0003192091790066,5.698049397435138e-14,39,0.0073560707094212,0.00038480951542
10,100,39,0.0027409772359689,5.698049397435138e-14,39,0.0040426851487767,0.0155380567263837
10,100,40,0.0014090999167504,5.698049397435138e-14,39,0.0058187977357198,0.0086009888967669
10,100,41,0.0019019537328379,5.698049397435138e-14,39,0.0038882667996401,0.0503354250362941
10,100,42,0.0002681993070143,5.698049397435138e-14,39,0.002544586987941,0.0591177897021103
10,100,43,0.0005377477502967,5.698049397435138e-14,39,0.0029299003761758,0.0074247707001913
10,100,44,0.0002156961713966,5.698049397435138e-14,39,0.0022679997058283,0.0344712363002308
10,100,45,0.0017549330832609,5.698049397435138e-14,39,0.0006998456504722,0.0138951786876762
10,100,46,8.605234149317087e-05,5.698049397435138e-14,39,0.000506860309925,0.0548439127029602
10,100,47,0.0019354529201939,5.698049397435138e-14,39,0.0003824091602726,0.0172715697494178
10,100,48,0.0013183836065056,5.698049397435138e-14,39,0.0007180481493765,0.0286175798686984
10,100,49,0.0005198674528042,5.698049397435138e-14,39,0.0087115888270347,0.0072696709985864
10,100,50,0.0007901391021443,5.698049397435138e-14,39,0.0011831154431015,0.0059515633275605
10,100,51,0.0003198147505095,5.698049397435138e-14,39,0.0071480650056696,0.0093927594636978
10,100,52,0.0004450066684734,5.698049397435138e-14,39,0.002849805710066,0.1345403280200316
10,100,53,0.0008234048754303,5.698049397435138e-14,39,0.003841687926069,0.0602325924320794
10,100,54,0.0015718669621066,5.698049397435138e-14,39,0.0095581695905632,0.0368886439486966
10,100,55,0.0003822013979322,5.698049397435138e-14,39,0.0009401407516381,0.034862820741958
10,100,56,0.0004861677728274,5.698049397435138e-14,39,0.0007659014436774,0.002665392267735
10,100,57,0.0018821143439581,5.698049397435138e-14,39,0.003354324643005,0.0318970830172598
10,100,58,0.0014337577733264,5.709388478771286e-14,38,0.0036649043061015,0.0211398063147551
10,100,59,0.0031085137823172,5.709388478771286e-14,38,0.003673591004343,0.037213953695769
10,100,60,0.0002295198415511,5.698049397435138e-14,39,0.0042467144242952,0.0008149478633303
10,100,61,0.001831573847554,5.698049397435138e-14,39,0.0052791906045668,0.0109685808763059
10,100,62,0.0004838271138831,5.698049397435138e-14,39,0.0063579263628194,0.0628563915650328
10,100,63,0.0009100609881282,5.698049397435138e-14,39,0.0088634359892841,0.0036952226780638
10,100,64,0.003198748633917,5.698049397435138e-14,39,0.0020250594217261,0.038790663775294
10,100,65,0.0002720215963836,5.698049397435138e-14,39,0.0015259077025788,0.0155054432835914
10,100,66,0.0014716028577223,5.698049397435138e-14,39,0.00349410802654,0.0244562059016189
10,100,67,0.000499149578884,5.698049397435138e-14,39,0.0007882155726893,0.0174731777751032
10,100,68,0.0012908323012824,5.698049397435138e-14,39,0.0017022373296353,0.0060394325183429
10,100,69,0.001127467126161,5.698049397435138e-14,39,0.0021168901528397,0.0820327289578817
10,100,70,0.0004984849922824,5.698049397435138e-14,39,0.0045145496880362,0.0394617789910851
10,100,71,0.0009313197301178,5.698049397435138e-14,39,0.0052744295139538,0.0064843656516689
10,100,72,0.0013932870773183,5.698049397435138e-14,39,0.0048580725714474,0.0220963047378459
10,100,73,0.0010206686253494,5.698049397435138e-14,39,0.0126511831754199,0.0542053394790926
10,100,74,0.0010505258751822,5.698049397435138e-14,39,0.0110312459598665,0.0036552247736711
10,100,75,0.0011991439196569,5.698049397435138e-14,39,0.0106607271233651,0.0967085855538377
10,100,76,0.0012477110715154,5.698049397435138e-14,39,0.0004178885569413,0.0730264705636028
10,100,77,0.0026245280709764,5.698049397435138e-14,39,0.0060306779232914,0.0120037286181508
10,100,78,0.0015532322266807,5.698049397435138e-14,39,0.0031545286564301,0.0167826094181622
10,100,79,0.001195082478822,5.698049397435138e-14,39,0.0067012556363553,0.0104822362058275
10,100,80,0.0004134437084526,5.698049397435138e-14,39,0.0035993634546196,0.0486372940536216
10,100,81,0.0019995756580017,5.698049397435138e-14,39,0.0067336993183337,0.0226417540612445
10,100,82,0.0027420079590068,5.698049397435138e-14,39,0.0043973191291634,0.0039968929251756
10,100,83,0.0012307232632372,5.698049397435138e-14,39,0.0030805354207056,0.0147581575368196
10,100,84,0.0009514072679434,5.709388478771286e-14,38,0.003565159914338,0.0264979025742479
10,100,85,0.0008004942161227,5.698049397435138e-14,39,0.0071623901839503,0.0600056859771149
10,100,86,0.0004557118345508,5.698049397435138e-14,39,0.0075459258555731,0.0166540687102883
10,100,87,0.0014179148229912,5.698049397435138e-14,39,0.0027505938729653,0.0277537521772281
10,100,88,0.0004631607186131,5.698049397435138e-14,39,0.0024928205472375,0.0412073353120906
10,100,89,0.001395835500397,5.698049397435138e-14,39,0.0029047505984055,0.0316192241735402
10,100,90,0.0013529958933757,5.698049397435138e-14,39,0.0051421869385048,0.0728679646292187
10,100,91,0.0008258579386854,5.698049397435138e-14,39,0.0028513186801733,0.0067869308338079
10,100,92,9.40927359867663e-05,5.709388478771286e-14,38,0.0038399622429742,0.0195380962187539
10,100,93,0.0004000503636714,5.698049397435138e-14,39,0.0042740013087035,0.0071182897619565
10,100,94,0.0003633464787883,5.698049397435138e-14,39,0.0038507343033359,0.0490016481040106
10,100,95,0.0011642310058493,5.698049397435138e-14,39,0.001270977785249,0.0359701039992788
10,100,96,0.0003201612545376,5.709388478771286e-14,38,0.0036129756351059,0.0329858878479759
10,100,97,0.0026291338017168,5.698049397435138e-14,39,0.0037579286404104,0.0173448179310037
10,100,98,0.0008547680685534,5.698049397435138e-14,39,0.0034331045917915,0.000312396754809
10,100,99,0.0025503102145909,5.709388478771286e-14,38,0.0075543512470281,0.0189237231676173
20,1,0,0.0030453017315462,7.561101542550095e-14,18,0.0291309531558288,0.3108289672563372
20,1,1,0.002942079269202,7.561101542550095e-14,18,0.0107770465521651,0.4166205482989938
20,1,2,5.301009357975128e-05,7.561101542550095e-14,18,0.0473439527170404,0.1622316421986222
