kernel,kernel_params,k,err_L,err_y,err_logdet,time,niter,N,r,err_dL1,err_dL2,err_trace1,err_trace2
SE,{'lengthscale': 0.2},40,0.0001928038799445126,3.6169574076840883e-13,4.0398797332414125e-05,1.2648563260008814,6,1,67,0.316254966489032,0.637421891878826,0.0496511427824557,0.4772449167996284
SE,{'lengthscale': 0.2},40,0.00022585384859863996,3.6169574076840883e-13,4.73238601778155e-05,1.294916757993633,6,1,68,0.23247470947419005,0.44719481220976326,0.036497877397958615,0.3348197695520701
SE,{'lengthscale': 0.2},40,0.00014405392272659316,3.6169574076840883e-13,3.0184066992629652e-05,1.2825250620080624,6,1,69,0.3535130611659424,0.03389053477776143,0.05550055915415216,0.02537422334642159
SE,{'lengthscale': 0.2},40,5.446600920322831e-05,3.6169574076840883e-13,1.1412432506973112e-05,1.287731584001449,6,1,70,0.06724216411443004,0.235775875905054,0.010556831181229694,0.17652804165200814
SE,{'lengthscale': 0.2},40,0.00020212273998433745,3.6169574076840883e-13,4.235140709138609e-05,1.2696808780019637,6,1,71,0.19454632287089657,0.6025501015171036,0.030543227073711644,0.451136016396517
SE,{'lengthscale': 0.2},40,0.00018855646480661463,3.6169574076840883e-13,3.950882320978211e-05,1.2746920089994092,6,1,72,0.021105738212598077,0.29618447971072015,0.003313541707041166,0.2217566405823456
SE,{'lengthscale': 0.2},40,0.00035938422371719177,3.6169574076840883e-13,7.530289547261936e-05,1.2644839440035867,6,1,73,0.23846969620153827,0.12676459138953594,0.03743907350084691,0.09491007077331642
SE,{'lengthscale': 0.2},40,0.0002881924548021675,3.6169574076840883e-13,6.0385862449949096e-05,1.2764228899904992,6,1,74,0.317930227454065,0.1881232473235589,0.04991415405559448,0.14084998438391827
SE,{'lengthscale': 0.2},40,0.00018375538919583687,3.6169574076840883e-13,3.8502838890021256e-05,1.2713869209983386,6,1,75,0.41372366114852466,1.2626065847061112,0.06495345448710593,0.9453277054734244
SE,{'lengthscale': 0.2},40,0.0002146466564487217,3.6169574076840883e-13,4.4975582308904995e-05,1.3729661789984675,6,1,76,0.5332226821676537,0.1458761307604272,0.08371446564484424,0.10921909456656613
SE,{'lengthscale': 0.2},40,2.7242620627639065e-05,3.6169574076840883e-13,5.708231131530237e-06,1.2915343120112084,6,1,77,0.3675696106652811,0.8550071909748955,0.057707398003082104,0.6401534696543231
SE,{'lengthscale': 0.2},40,5.196462021117058e-05,3.6169574076840883e-13,1.0888308682467406e-05,1.27395955400425,6,1,78,0.07639400668432353,0.2498103079291181,0.011993644797803129,0.1870357782531301
SE,{'lengthscale': 0.2},40,0.00030297728617005565,3.6169574076840883e-13,6.348377420450384e-05,1.275957584992284,6,1,79,0.2543334682601492,0.019740965818602702,0.039929641223151076,0.014780282431155525
SE,{'lengthscale': 0.2},40,0.0004054992136253711,3.6169574076840883e-13,8.496551290415846e-05,1.2894490139879053,6,1,80,0.1482996012003248,0.034880422643482935,0.023282621473179273,0.02611536348945079
SE,{'lengthscale': 0.2},40,0.0004070356142541921,3.6169574076840883e-13,8.528743971206698e-05,1.280983313001343,6,1,81,0.10318924016714107,0.12898321752548284,0.016200421305724213,0.09657118103547033
SE,{'lengthscale': 0.2},40,2.448039617372912e-05,3.6169574076840883e-13,5.129453637604776e-06,1.2787828699947568,6,1,82,0.44993654778619635,0.609032315945069,0.07063877612799152,0.4559893230130059
SE,{'lengthscale': 0.2},40,0.0004218321068163557,3.6169574076840883e-13,8.83877948729697e-05,1.2862025379872648,6,1,83,0.08514173963703028,0.4119512004880739,0.013367014337828276,0.30843248232813797
SE,{'lengthscale': 0.2},40,0.00032048666420899676,3.6169574076840883e-13,6.715256870692813e-05,1.2924059579963796,6,1,84,0.2983399141983812,0.14868060218691026,0.04683852981667872,0.11131883376543993
SE,{'lengthscale': 0.2},40,0.00035322648361380893,3.6169574076840883e-13,7.40126450143561e-05,1.3318241159868194,6,1,85,0.3197721497441676,0.6844109778308198,0.05020333068935736,0.5124261722618126
SE,{'lengthscale': 0.2},40,0.0002675797435699784,3.6169574076840883e-13,5.606681688016779e-05,1.3450517690071138,6,1,86,0.01850249781324086,0.3054245815078468,0.00290484026530543,0.228674808391722
SE,{'lengthscale': 0.2},40,0.0006350854393046892,3.6169574076840883e-13,0.00013307142966948978,1.3253073609957937,6,1,87,0.07341518632076731,1.3303954326168785,0.011525978355007923,0.996081975907633
SE,{'lengthscale': 0.2},40,2.2643090798870423e-05,3.6169574076840883e-13,4.744477321280758e-06,1.9049879450030858,6,1,88,0.39798465958834783,0.1985516412419823,0.06248247538316367,0.14865783982684944
SE,{'lengthscale': 0.2},40,4.785722372942712e-05,3.6169574076840883e-13,1.0027673110639662e-05,1.4774075460009044,6,1,89,0.10460781266160339,0.8458222658223141,0.016423133208898953,0.6332766132173212
SE,{'lengthscale': 0.2},40,0.00018883678656011574,3.6169574076840883e-13,3.956755990256883e-05,1.3108409590058727,6,1,90,0.10346365733548808,0.10115959323981895,0.016243504031535034,0.0757393215928481
SE,{'lengthscale': 0.2},40,0.0007015819684540437,3.6169574076840883e-13,0.00014700465448369354,1.2826940149971051,6,1,91,0.4161567068292265,0.668039577742593,0.06533543583535133,0.5001687214705222
SE,{'lengthscale': 0.2},40,5.229141297078865e-06,3.6169574076840883e-13,1.0956782573974547e-06,1.2764327509939903,6,1,92,0.3452778059977151,0.11612678397461028,0.054207647189015135,0.08694542509816112
SE,{'lengthscale': 0.2},40,0.0008169661174940999,3.6169574076840883e-13,0.00017118145452328334,1.2745531910040881,6,1,93,0.07352574003719733,0.39860944668361775,0.0115433349784157,0.29844336167588326
SE,{'lengthscale': 0.2},40,7.668233241088598e-05,3.6169574076840883e-13,1.6067487890303567e-05,1.2747158129932359,6,1,94,0.37158531480745877,0.5333839857223032,0.05833785229113427,0.39935057005652236
SE,{'lengthscale': 0.2},40,0.0004518615857148171,3.6169574076840883e-13,9.467996509156413e-05,1.3092080350033939,6,1,95,0.26852752030338023,0.3468473571689455,0.04215806758585496,0.25968850493376083
SE,{'lengthscale': 0.2},40,0.0002602792015861292,3.6169574076840883e-13,5.4537111585354045e-05,1.2965499690035358,6,1,96,0.23015922679037537,0.5339352187231207,0.03613435311051191,0.39976328438429176
SE,{'lengthscale': 0.2},40,0.0006768522169824937,3.6169574076840883e-13,0.00014182295265263134,1.3036723240074934,6,1,97,0.22561259678966247,0.7457428892994681,0.035420544951700716,0.5583460619909355
SE,{'lengthscale': 0.2},40,0.0002094360843075939,3.6169574076840883e-13,4.3883794900240655e-05,1.2931575849943329,6,1,98,0.07403232153373525,0.22558430032704982,0.0116228668526506,0.16889749475559834
SE,{'lengthscale': 0.2},40,0.00016276179945649662,3.6169574076840883e-13,3.410398665774027e-05,1.2781650779943448,6,1,99,0.2720948931532429,0.16293041216109788,0.042718135118368986,0.12198782625249363
SE,{'lengthscale': 0.2},50,1.2250982616207347e-05,9.412734923100456e-13,2.566986534094661e-06,1.5731864100089297,4,1,0,0.040592322756310174,0.24569257708280587,0.006372880829112834,0.18395278700415368
SE,{'lengthscale': 0.2},50,3.6249657156869765e-05,9.412734923100456e-13,7.59550353934957e-06,1.5686820299888495,4,1,1,0.3733564785713494,1.2300133091713277,0.05861592003470649,0.9209247546659313
SE,{'lengthscale': 0.2},50,2.2316968745360454e-05,9.412734923100456e-13,4.676143951907173e-06,1.6368321929912781,4,1,2,0.2460496852965058,0.0596901701479697,0.0386291105302109,0.04469069959692803
SE,{'lengthscale': 0.2},50,3.512348065826264e-05,9.412734923100456e-13,7.3595322737195054e-06,1.5762237159942742,4,1,3,0.2548722816786472,0.19305382368042018,0.04001423341869824,0.1445415621811404
SE,{'lengthscale': 0.2},50,5.26059274173085e-05,9.412734923100456e-13,1.102268378120685e-05,1.5587772639992181,4,1,4,0.3527250260334172,0.6051372989753769,0.05537683984844309,0.45307308013854775
SE,{'lengthscale': 0.2},50,4.2104881396078493e-05,9.412734923100456e-13,8.822366909487569e-06,1.572392611997202,4,1,5,0.11944060253852355,0.17434458971778613,0.018751839620117745,0.13053374895784495
SE,{'lengthscale': 0.2},50,8.127349814030127e-05,9.412734923100456e-13,1.7029489138990483e-05,1.5742288929905044,4,1,6,0.416530222284662,0.47035482796877764,0.06539407671432984,0.35215993300601856
SE,{'lengthscale': 0.2},50,2.156892675681249e-05,9.412734923100456e-13,4.519404384741298e-06,1.5835169560014037,4,1,7,0.2081317551767367,0.12593145948306578,0.03267610184455141,0.09428629557533562
SE,{'lengthscale': 0.2},50,3.694705249369385e-05,9.412734923100456e-13,7.741630958762826e-06,1.644327277012053,4,1,8,0.18238812733871626,0.15471860227276896,0.028634424473581128,0.11583955212284476
SE,{'lengthscale': 0.2},50,0.00012003119922807866,9.412734923100456e-13,2.5150510934350673e-05,1.5957570140017197,4,1,9,0.20370997397502358,0.2143290651325117,0.031981894597063965,0.16047057397874473
SE,{'lengthscale': 0.2},50,3.0229592919638115e-05,9.412734923100456e-13,6.3341007340256934e-06,1.5984254569921177,4,1,10,0.08204932712284808,0.3574730491788041,0.012881514245938924,0.2676440796692228
SE,{'lengthscale': 0.2},50,5.733052768614331e-05,9.412734923100456e-13,1.20126439873263e-05,1.5683029259962495,4,1,11,0.3787863027786992,0.24080196259302358,0.05946838720701457,0.18029112910392603
SE,{'lengthscale': 0.2},50,1.7586823521589396e-05,9.412734923100456e-13,3.6850218970038337e-06,1.6134875729912892,4,1,12,0.05698372492901843,0.7510859954935813,0.008946284999542383,0.5623465055027298
SE,{'lengthscale': 0.2},50,2.0329690984974674e-05,9.412734923100456e-13,4.2597434546491715e-06,1.5843919100007042,4,1,13,0.3691691557688849,0.12655369380590567,0.05795852209834822,0.09475216938892259
SE,{'lengthscale': 0.2},50,4.1959626583320205e-05,9.412734923100456e-13,8.791931216265737e-06,1.6448851799941622,4,1,14,0.12316827283392393,0.5028812679618815,0.0193370734019904,0.3765128432936389
SE,{'lengthscale': 0.2},50,3.020613863483697e-05,9.412734923100456e-13,6.3291862875878885e-06,1.5820530700002564,4,1,15,0.18571535121853971,0.4717672467772972,0.029156789291311404,0.35321742680305623
SE,{'lengthscale': 0.2},50,4.244015446822603e-06,9.412734923100456e-13,8.892617704395427e-07,1.6284622009989107,4,1,16,0.5390522514711159,0.019814245467250094,0.08462969167611054,0.01483514772616206
SE,{'lengthscale': 0.2},50,2.1708381889311406e-05,9.412734923100456e-13,4.548624852898933e-06,1.6248249110067263,4,1,17,0.0019170200837709418,0.3987930771749498,0.0003009667767658845,0.298580847883988
SE,{'lengthscale': 0.2},50,3.111563071181012e-05,9.412734923100456e-13,6.51975499162589e-06,1.6086805000086315,4,1,18,0.5729252059083161,0.16952841253839268,0.0899476505239605,0.126927823106447
SE,{'lengthscale': 0.2},50,3.217248543509254e-05,9.412734923100456e-13,6.7412010555935194e-06,1.5898834690015065,4,1,19,0.5002655207206289,0.18376525349412665,0.07854028372800578,0.13758710554539944
SE,{'lengthscale': 0.2},50,3.8930294383699345e-05,9.412734923100456e-13,8.157185807532871e-06,1.6098849219997646,4,1,20,0.1263820933653073,0.10291658226602499,0.019841634212062184,0.07705479897546114
SE,{'lengthscale': 0.2},50,1.1663822548000525e-05,9.412734923100456e-13,2.4439570595534018e-06,1.5971473179961322,4,1,21,0.25588537921401866,0.03503625131379649,0.04017328689045782,0.026232034162463443
SE,{'lengthscale': 0.2},50,1.778665057640007e-05,9.412734923100456e-13,3.7268922820337623e-06,1.6453616750077344,4,1,22,0.18489330582517227,0.3895096402204936,0.029027730470029087,0.2916302345564741
SE,{'lengthscale': 0.2},50,1.4841009070820222e-05,9.412734923100456e-13,3.1096828450252424e-06,1.6631365520006511,4,1,23,0.2637653829088033,0.034882510041996655,0.04141042537058875,0.02611692634862215
SE,{'lengthscale': 0.2},50,5.337053995804093e-06,9.412734923100456e-13,1.1182895411874543e-06,1.649319642005139,4,1,24,0.24313137199069396,0.07295418472396893,0.03817094352578583,0.05462161601586159
SE,{'lengthscale': 0.2},50,2.763329991034587e-05,9.412734923100456e-13,5.790091378160247e-06,1.590993398000137,4,1,25,0.29449914803082,0.20618550545526904,0.0462355403000562,0.15437339954964047
SE,{'lengthscale': 0.2},50,5.392515842458359e-05,9.412734923100456e-13,1.1299106362074904e-05,1.5694777890021214,4,1,26,0.2828866859725993,0.520850272742613,0.044412416324745775,0.3899664386280722
SE,{'lengthscale': 0.2},50,1.0886405072734721e-05,9.412734923100456e-13,2.281062355184094e-06,1.5722854229970835,4,1,27,0.10927023968653739,0.05545605929448467,0.01715512117575792,0.04152057332947769
SE,{'lengthscale': 0.2},50,2.476655140324359e-05,9.412734923100456e-13,5.189412633895094e-06,1.566986158999498,4,1,28,0.050208919989886774,0.11865376105658824,0.007882659624424916,0.08883740116930879
SE,{'lengthscale': 0.2},50,3.3521313842910854e-05,9.412734923100456e-13,7.02382527195985e-06,1.5668059199961135,4,1,29,0.14412112944113045,0.21170468158881775,0.02262661312578626,0.15850566859815554
SE,{'lengthscale': 0.2},50,3.197715642646542e-05,9.412734923100456e-13,6.700273160186762e-06,1.6120369540003594,4,1,30,0.7234242912289508,0.46769236822875315,0.11357558483544983,0.35016651954893674
SE,{'lengthscale': 0.2},50,2.8449601325746285e-05,9.412734923100456e-13,5.961133552695319e-06,1.562513247001334,4,1,31,0.07993020051704462,0.647233775304707,0.012548817312074245,0.48459118392538963
SE,{'lengthscale': 0.2},50,5.196674460269024e-05,9.412734923100456e-13,1.0888753815727768e-05,1.5944649540033424,4,1,32,0.6966815498908221,0.32630982194798863,0.10937704944701036,0.24431182206157645
SE,{'lengthscale': 0.2},50,2.7376766236540532e-05,9.412734923100456e-13,5.736339078675333e-06,1.6679454149998492,4,1,33,0.38567471179980933,0.4135759618334388,0.060549848104339415,0.30964895936224146
SE,{'lengthscale': 0.2},50,3.270148380477642e-05,9.412734923100456e-13,6.852043731225475e-06,1.558255237992853,4,1,34,0.36449171497009064,0.10211812031837025,0.0572241770111051,0.07645698156201332
SE,{'lengthscale': 0.2},50,2.6097570546264907e-05,9.412734923100456e-13,5.468305222442945e-06,1.56561116699595,4,1,35,0.39127878306356656,0.060013303705247975,0.06142967157579014,0.04493263331402052
SE,{'lengthscale': 0.2},50,4.4237231457175315e-05,9.412734923100456e-13,9.269164854759652e-06,1.637252457003342,4,1,36,0.2846077297962416,0.4235153130013026,0.04468261537828539,0.317090663016422
SE,{'lengthscale': 0.2},50,5.001037914615605e-06,9.412734923100456e-13,1.0478830482758448e-06,1.562553620999097,4,1,37,0.20510164055237656,0.9913931535734298,0.03220038234669471,0.7422671689195154
SE,{'lengthscale': 0.2},50,7.329978340757516e-06,9.412734923100456e-13,1.5358731848926443e-06,1.5689416739915032,4,1,38,0.025228604707396844,0.1885633033024534,0.003960820183916375,0.14117945922943287
SE,{'lengthscale': 0.2},50,1.2567885703899581e-06,9.412734923100456e-13,2.633388240749731e-07,1.559238379006274,4,1,39,0.2419885595842978,0.5541144742676101,0.03799152518306863,0.41487171924732696
SE,{'lengthscale': 0.2},50,1.9464487374630642e-05,9.412734923100456e-13,4.0784546509324906e-06,1.5639285019860836,4,1,40,0.3990910028630029,0.28041656612072546,0.06265616817448229,0.2099510268990839
SE,{'lengthscale': 0.2},50,1.9182561526779834e-05,9.412734923100456e-13,4.0193818501519035e-06,1.618576294000377,4,1,41,0.029530383421062706,0.1925341485054288,0.0046361873773346895,0.14415247554995736
SE,{'lengthscale': 0.2},50,1.087862488069841e-05,9.412734923100456e-13,2.2794321473202204e-06,1.58173440900282,4,1,42,0.21923598674976666,1.8867169224045912,0.03441943505902341,1.4126061124172398
SE,{'lengthscale': 0.2},50,5.819544808881764e-06,9.412734923100456e-13,1.2193873465554012e-06,1.6076889260002645,4,1,43,0.047518082422927495,0.5521066064814454,0.007460205673056982,0.413368406124949
SE,{'lengthscale': 0.2},50,2.1708468721600686e-05,9.412734923100456e-13,4.548643047138891e-06,1.57573590100219,4,1,44,0.2692327650974416,0.34261163419973906,0.042268789040625476,0.2565171716595244
SE,{'lengthscale': 0.2},50,7.670138452236886e-05,9.412734923100456e-13,1.6071479935658204e-05,1.5596777189930435,4,1,45,0.26401714795994036,0.6572009948902323,0.04144995177752684,0.4920537529749005
SE,{'lengthscale': 0.2},50,6.85581507949968e-07,9.412734923100456e-13,1.436520296174526e-07,1.611014227004489,4,1,46,0.1308332933396823,0.04454914230182138,0.02054046012440449,0.03335444229598109
SE,{'lengthscale': 0.2},50,2.30382472751244e-05,9.412734923100456e-13,4.8272756882161055e-06,1.5717968050012132,4,1,47,0.11512488907984299,0.4320806094492758,0.01807428471075928,0.3235035964954191
SE,{'lengthscale': 0.2},50,8.5962634342749e-08,9.412734923100456e-13,1.8012019895379482e-08,1.635898303007707,4,1,48,0.5735086181091295,0.0033190362804637313,0.0900392446033,0.0024849996733000766
SE,{'lengthscale': 0.2},50,1.3323262165169388e-05,9.412734923100456e-13,2.791664606927672e-06,1.5679293380089803,4,1,49,0.3006082243955869,0.029234775866699623,0.047194648156047896,0.021888404452942933
SE,{'lengthscale': 0.2},50,0.0002223433207400839,9.412734923100456e-13,4.6588288341395094e-05,2.9078612399898702,4,1,50,0.259628126604181,1.0836441517251652,0.04076088773397715,0.8113365254924741
SE,{'lengthscale': 0.2},50,4.862519330323362e-05,9.412734923100456e-13,1.0188588166796664e-05,1.6650756539893337,4,1,51,0.2740431643684123,0.16056884629874413,0.04302400823511016,0.12021969541413229
SE,{'lengthscale': 0.2},50,0.00017376442680798617,9.412734923100456e-13,3.640940142744784e-05,1.609445184993092,4,1,52,0.2881602388943885,0.3315847831948832,0.045240349343493184,0.24826124468506394
SE,{'lengthscale': 0.2},50,3.318511506050875e-05,9.412734923100456e-13,6.953380494203873e-06,1.6151062290009577,4,1,53,0.17657742683610178,0.15661470964948132,0.02772216079113409,0.11725918897368245
SE,{'lengthscale': 0.2},50,0.00011530491019816568,9.412734923100456e-13,2.4160196876863932e-05,1.5856372640118934,4,1,54,0.004929273307654159,0.07685741004130918,0.0007738820848410937,0.05754400457131704
SE,{'lengthscale': 0.2},50,2.3604127036269284e-05,9.412734923100456e-13,4.945846236644738e-06,1.6011801569984527,4,1,55,0.25152153902976787,0.9548303675920409,0.03948817622021284,0.714892201137643
SE,{'lengthscale': 0.2},50,1.3028615162796312e-05,9.412734923100456e-13,2.7299263059181845e-06,2.2448730749893,4,1,56,0.08346947288508097,0.6853550502243,0.01310447314775105,0.5131330098480354
SE,{'lengthscale': 0.2},50,9.625242852753227e-06,9.412734923100456e-13,2.016807108136316e-06,1.608240558009129,4,1,57,0.14430038856786012,0.5338497089103381,0.022654756305912835,0.3996992622292841
SE,{'lengthscale': 0.2},50,8.690748882495011e-06,9.412734923100456e-13,1.8209996737653108e-06,1.6768384340102784,4,1,58,0.1443677213064972,0.16912943626080962,0.022665327357066934,0.12662910509577924
SE,{'lengthscale': 0.2},50,1.0195580410995836e-05,9.412734923100456e-13,2.136311709781666e-06,1.6525108909991104,4,1,59,0.12762754580119795,0.07602206986171586,0.02003716675154981,0.056918576014992756
SE,{'lengthscale': 0.2},50,4.0143651554954085e-05,9.412734923100456e-13,8.411424313862234e-06,1.5972428660024889,4,1,60,0.08000411591619247,0.10511992634831589,0.012560421822413377,0.0787044673908837
SE,{'lengthscale': 0.2},50,1.62759216937531e-05,9.412734923100456e-13,3.4103445550395723e-06,1.5756977629935136,4,1,61,0.4452831744074683,0.03721446341155446,0.06990820955817827,0.02786288598071824
SE,{'lengthscale': 0.2},50,0.00014748711976983312,9.412734923100456e-13,3.090343545962861e-05,1.6173223270016024,4,1,62,0.17357637991824845,0.14099926191201492,0.027251004841649967,0.10556772818405583
SE,{'lengthscale': 0.2},50,1.8453367953989978e-05,9.412734923100456e-13,3.866591650231339e-06,1.6180211470054928,4,1,63,0.001514030792139244,0.28475472071046715,0.00023769858818771875,0.21319905187692378
SE,{'lengthscale': 0.2},50,1.6691295331536383e-05,9.412734923100456e-13,3.497379083893594e-06,1.5661482450086623,4,1,64,0.38412873477454246,0.1574104211614477,0.06030713404715924,0.11785494710509424
SE,{'lengthscale': 0.2},50,1.4356076191849728e-05,9.412734923100456e-13,3.008073348876667e-06,1.6101477659976808,4,1,65,0.7616908699429107,0.6313981615610726,0.11958333037259104,0.47273488237717537
SE,{'lengthscale': 0.2},50,3.8007998915081007e-05,9.412734923100456e-13,7.963934363195019e-06,1.5863492210046388,4,1,66,0.5296699608097014,0.14600107728281447,0.08315669835547401,0.10931264342919642
SE,{'lengthscale': 0.2},50,2.6224737411770703e-05,9.412734923100456e-13,5.494950891753447e-06,1.600973887994769,4,1,67,0.04682706798359915,0.145793939446487,0.00735171834404767,0.10915755700884656
SE,{'lengthscale': 0.2},50,0.0003668106642493976,9.412734923100456e-13,7.68589806794118e-05,1.6973695380002027,4,1,68,0.47652405505402173,0.00348544726550197,0.07481294020273478,0.002609593444902353
SE,{'lengthscale': 0.2},50,2.5364574688090986e-05,9.412734923100456e-13,5.314718314935866e-06,1.5573208480054745,4,1,69,0.03097435181399842,0.41167829707185755,0.0048628863653283,0.30822815648130714
SE,{'lengthscale': 0.2},50,2.6545329255468743e-05,9.412734923100456e-13,5.562125499044785e-06,1.5682683669874677,4,1,70,0.2284489062522573,0.0754920439870386,0.03586583758274746,0.05652173969890975
SE,{'lengthscale': 0.2},50,4.476599171566351e-05,9.412734923100456e-13,9.379957638211329e-06,1.6101192930073012,4,1,71,0.047768786913784236,0.2968571637444379,0.007499565575005477,0.22226028666098893
SE,{'lengthscale': 0.2},50,1.5665198216381632e-05,9.412734923100456e-13,3.2823777631124843e-06,1.5721041140059242,4,1,72,0.23205041659179218,0.14997130631100652,0.03643126460537251,0.11228519841275247
SE,{'lengthscale': 0.2},50,2.6524886845071564e-05,9.412734923100456e-13,5.557842137139258e-06,1.590218495010049,4,1,73,0.045758924200155156,0.48507542351908167,0.007184022765721255,0.36318140793204495
SE,{'lengthscale': 0.2},50,2.9870575215959815e-05,9.412734923100456e-13,6.2588746366395635e-06,1.5792854869941948,4,1,74,0.027286189987492163,0.9254028088738168,0.004283855302268112,0.6928594580031182
SE,{'lengthscale': 0.2},50,2.2343775456246402e-05,9.412734923100456e-13,4.6817608455117154e-06,1.6266158259968506,4,1,75,0.6637039164116457,0.39191176881500417,0.10419965347856112,0.2934287351648351
SE,{'lengthscale': 0.2},50,3.2424785577397004e-05,9.412734923100456e-13,6.79406628715022e-06,1.6032656290044542,4,1,76,0.2165943378704464,0.031230972016666657,0.03400470359363529,0.02338297889044507
SE,{'lengthscale': 0.2},50,4.030389427523987e-05,9.412734923100456e-13,8.445000467128524e-06,1.690552846994251,4,1,77,0.09023259358136736,0.31507267262653943,0.014166264129484138,0.23589844238117302
SE,{'lengthscale': 0.2},50,0.00010651985220498932,9.412734923100456e-13,2.2319436320026175e-05,1.6210845049936324,4,1,78,0.3576672527037082,0.2812130515200524,0.05615275557487625,0.21054736444580882
SE,{'lengthscale': 0.2},50,1.7671668417182647e-05,9.412734923100456e-13,3.702799712173453e-06,1.5990472340054112,4,1,79,0.2251196806315908,0.19798313213475213,0.035343158497318825,0.14823219068360732
SE,{'lengthscale': 0.2},50,1.7601724985012759e-06,9.412734923100456e-13,3.688144231140213e-07,1.5875292919954518,4,1,80,0.21165165363854066,0.3135281710793566,0.03322871603128503,0.2347420567554594
SE,{'lengthscale': 0.2},50,1.4519825080230467e-05,9.412734923100456e-13,3.042384160461646e-06,1.712170873011928,4,1,81,0.44985483386685277,0.27107902400115097,0.0706259472718311,0.2029599044264398
SE,{'lengthscale': 0.2},50,3.994095692519505e-05,9.412734923100456e-13,8.368953074033948e-06,1.6471722360001877,4,1,82,0.23420452790507487,0.11727305017462966,0.03676945404024837,0.08780364745237551
SE,{'lengthscale': 0.2},50,1.7247798020233522e-05,9.412734923100456e-13,3.6139848280234387e-06,1.6366461260040523,4,1,83,0.5953295090215955,1.4095232323105615,0.09346506327851285,1.055325846665985
SE,{'lengthscale': 0.2},50,3.7950637003096295e-05,9.412734923100456e-13,7.951915146049502e-06,1.6077193910023198,4,1,84,0.39837730221089024,0.05615423572545227,0.06254411917369071,0.04204330585083232
SE,{'lengthscale': 0.2},50,4.87372753932527e-05,9.412734923100456e-13,1.0212073076127407e-05,1.5993479099997785,4,1,85,0.09982826890213752,0.12992381755806226,0.01567275824318923,0.0972754188243303
SE,{'lengthscale': 0.2},50,4.336177955291022e-05,9.412734923100456e-13,9.085728694105838e-06,1.5919792119966587,4,1,86,0.3615041197943758,0.40965285844485794,0.05675513294741048,0.30671168787340347
SE,{'lengthscale': 0.2},50,2.5447906408405562e-06,9.412734923100456e-13,5.332179085673449e-07,1.59238207800081,4,1,87,0.25073816708151586,0.5458253803260561,0.03936518902135162,0.40866558168148454
SE,{'lengthscale': 0.2},50,5.8707082981985885e-05,9.412734923100456e-13,1.2301077901988105e-05,1.6403324819984846,4,1,88,0.0539812452602295,0.16630215427536169,0.008474904112152766,0.12451228737567165
SE,{'lengthscale': 0.2},50,1.4942013644319666e-05,9.412734923100456e-13,3.1308466478256806e-06,1.6390461010014405,4,1,89,0.08593919883396259,0.1668827151591157,0.01349221319522863,0.12494695981820027
SE,{'lengthscale': 0.2},50,8.127400935452981e-05,9.412734923100456e-13,1.7029596255299643e-05,1.6010860679962207,4,1,90,0.16995151678196066,0.6390174726101191,0.026681911495402204,0.4784395459808226
SE,{'lengthscale': 0.2},50,4.6127125334658295e-06,9.412734923100456e-13,9.665160219688227e-07,1.6354726200079313,4,1,91,0.11716357756959735,0.002912154604299943,0.018394353086024686,0.0021803628020848763
SE,{'lengthscale': 0.2},50,8.74190078576587e-06,9.412734923100456e-13,1.8317176942281951e-06,1.60655801599205,4,1,92,0.011990927315106353,0.42259133597580045,0.0018825419591992024,0.3163988710584135
SE,{'lengthscale': 0.2},50,5.5119492710559356e-05,9.412734923100456e-13,1.15493589411268e-05,1.6183985429961467,4,1,93,0.15300622051811263,0.008789774627443948,0.024021547506093425,0.006581002809374151
SE,{'lengthscale': 0.2},50,3.304715990893432e-05,9.412734923100456e-13,6.924474321720091e-06,1.6252004020061577,4,1,94,0.08250221866852532,1.0487110530687154,0.012952616948448329,0.7851817228817527
SE,{'lengthscale': 0.2},50,1.182135984734004e-05,9.412734923100456e-13,2.4769663404346626e-06,1.5805652890121564,4,1,95,0.12378100137383638,0.07679904006292611,0.019433270064322147,0.05750030231551132
SE,{'lengthscale': 0.2},50,2.8546508873940183e-05,9.412734923100456e-13,5.981438895916053e-06,1.7062764239963144,4,1,96,0.42866556100557196,0.6924371510084816,0.0672992908592162,0.5184354581035348
SE,{'lengthscale': 0.2},50,6.818411872611572e-06,9.412734923100456e-13,1.4286830698706057e-06,1.606860007988871,4,1,97,0.3553541890678761,0.1188776156420789,0.05578961107120529,0.08900500360858918
SE,{'lengthscale': 0.2},50,2.5327261458383034e-05,9.412734923100456e-13,5.306899960616786e-06,1.608612477008137,4,1,98,0.13645869683883857,0.11682893591348564,0.021423632696985315,0.08747113412594365
SE,{'lengthscale': 0.2},50,2.1469188040314203e-05,9.412734923100456e-13,4.498505823790197e-06,1.5975928719999501,4,1,99,0.1901727972174625,0.2219858028343029,0.029856595811963517,0.16620325933831973
SE,{'lengthscale': 0.2},0,0.07532074551595765,2.0391199173053984e-13,0.01578219034696117,0.09877658200275619,85,10,0,0.06820845149913068,0.042591211698102996,0.010708535590612927,0.031888517702572616
SE,{'lengthscale': 0.2},0,0.12377496434636813,2.0231692741357091e-13,0.025934953698630164,0.09363042200857308,86,10,1,0.1282528666540536,0.10274878137733973,0.02013534037171661,0.0769291645682043
SE,{'lengthscale': 0.2},0,0.009870539091215798,2.4899449148510194e-13,0.002068204791356863,0.09673713099618908,84,10,2,0.004916588908249135,0.20258410723896997,0.0007718906697269623,0.15167699232815798
